source_id,distance_gspphot,teff_gspphot,mh_gspphot,logg_gspphot,phot_g_mean_mag
3127145970023379712,,,,,19.899326
5388447453961883776,731.5206,4446.3003,-0.2475,4.6761,16.856985
5388447453961885184,1418.9226,4695.8047,-1.9998,4.7406,18.054136
3127145970023387008,,,,,19.898067
5388447484022958208,,,,,20.508144
5388447484022968960,683.8806,3617.1204,-1.1688,4.6222,18.766455
5388447484022974592,,,,,19.987032
2802377409436217856,,,,,20.312672
4206485064133294080,1033.7828,4895.407,-1.6284,4.8047,17.475777
4206485064133294208,949.4301,4802.568,-0.9983,4.7324,17.455215
4206485064133294464,945.7496,4556.98,-1.4296,4.8466,17.617886
4206485064133294592,,,,,19.209284
4206485094189840640,905.2082,5681.2246,-1.0112,4.6454,16.31446
4206485094189845888,1127.4333,4671.712,-1.532,4.8503,17.776821
2812544181141269504,1286.8123,5323.5786,-0.854,4.653,16.5881
2812544185436344192,,,,,20.442883
4206485094190436992,,,,,19.953142
2812544318580235392,,,,,19.105
4206485094190441856,1337.3219,4650.734,-1.5243,4.8541,18.139885
2812544318580240000,2159.8188,5229.252,-1.7825,4.76,18.194931
1827972548315820288,1040.2216,3753.0613,-1.0344,4.5001,18.682295
1827799547019204992,,,,,20.24854
1827799547019206016,,,,,20.25253
1827799547019213184,,,,,20.284695
1827799547019222656,,,,,19.951561
5650121561988522240,,,,,20.803278
5650121561988532864,,,,,19.002161
1827799547019223296,,,,,19.620392
5650121566282497152,,,,,20.045053
5650121566284034176,997.7775,4433.3047,0.4613,4.6152,17.539976
5650121596348284160,1587.2548,4766.1147,-0.1281,4.5646,17.356524
2802377448090808832,,,,,19.965868
5650121600642224256,,,,,20.201975
2815922228754578688,1144.4042,5098.5205,-0.8241,4.6006,16.455168
2815922293179362432,1623.0474,5556.3135,-1.4173,4.6337,16.863203
2815922293179362944,,,,,20.297947
2815922361898845312,912.1416,4438.847,0.0337,4.6658,16.981506
3128161261638222464,1976.8644,7344.827,-0.2225,4.3486,16.122324
2815922430618316160,,,,,20.613852
3128161261639158400,,,,,19.218975
2815922430618317312,,,,,20.6967
3128161261640934400,,,,,18.65044
3127464209919631744,,,,,19.810411
2815922430618454656,,,,,20.046606
3128161265932465792,,,,,19.993246
3127464209919631872,,,,,19.715015
1827720549682181376,,,,,19.941809
1827720549682182528,1048.6852,5177.603,-1.3241,4.3837,16.900438
1827720549682183040,,,,,19.78149
1827720549682184704,,,,,20.19737
1827720549690726528,709.8666,3869.4595,-1.5636,4.1282,18.682768
1827720553982433664,,,,,20.081053
2818728143773721600,,,,,20.52718
1827720553982445056,,,,,19.689098
2818728178133461504,,,,,20.777449
2818728212493199232,,,,,19.300564
1827720553983454976,,,,,20.233612
2818728281212676096,537.7363,3593.07,-0.1245,4.7936,18.526691
5387904393999759872,,,,,19.985437
5387904393999761664,,,,,19.73221
5387904393999765504,,,,,19.98608
5387904398295053952,,,,,20.566586
5652495510673015168,444.6361,3298.033,-1.0575,4.617,18.963787
5387904428359503104,,,,,19.35921
5652495514968334976,,,,,13.814381
5387904428359506688,,,,,19.778416
1827862386682398208,,,,,19.027584
5387904428359509760,,,,,20.217762
1827862386682398976,651.2227,4154.1587,-2.1181,4.4087,18.87061
4206338549909201792,810.4268,3851.9487,-0.9586,4.9075,18.60985
4206338549910817536,,,,,20.613081
4206338549910818304,,,,,17.482073
4206338554226187904,,,,,19.457783
5388999060903854976,,,,,20.137732
4206338554226189184,,,,,19.302021
5388999060903859328,,,,,19.175894
5388999060903869568,,,,,19.87773
4206338554226284032,,,,,19.132856
5388999065199803264,,,,,20.88674
4206831616452682880,837.7244,3619.824,-1.2212,4.0634,17.756645
4206338554226284928,,,,,20.432224
1827799547020934144,,,,,20.710386
5388999065200255360,,,,,20.829992
2805912206175893504,,,,,20.621105
2805912236240264704,,,,,19.405924
2805912270600013312,,,,,20.12326
2805912274895253504,653.7857,4534.809,-0.0964,4.4574,15.458386
2805912309254676096,,,,,20.458586
2805912309255058304,359.7711,4640.838,0.3072,4.5717,14.261996
2805912339319808768,,,,,20.406773
3128526681751389440,,,,,20.516281
2818728319868174848,1292.3925,5996.266,0.1935,3.9503,13.719939
4206485094190448128,,,,,19.2442
3128526681753947392,943.5078,5547.6816,-0.7042,4.6309,15.955705
2809144525548076928,,,,,20.437574
2809144564203223040,994.1208,5317.1733,-0.281,4.4694,15.364322
2809144594267559808,,,,,19.137997
2809144628627371648,,,,,19.042906
2809144697346780032,,,,,20.30235
2809144731706511616,,,,,18.688002
1827922795432923264,610.3118,5574.6577,-0.5271,4.3906,14.582895
2809144736001856256,1799.225,5843.5776,-1.1432,4.477,16.333387
1827922795442560512,,,,,19.714705
2809144766066110848,752.5195,3708.2197,-0.4321,4.3432,17.408041
5388447488319937408,,,,,20.48065
2809144937864963712,,,,,19.755093
2812534526054677248,1094.5776,4170.2266,-1.2289,4.8863,18.623566
2812534560414423552,,,,,19.110777
2812534560414728064,,,,,20.69403
2812534629133910400,2173.1265,5528.3945,-1.7883,4.6993,17.73407
2812534633429634944,1080.858,5336.773,-1.0684,4.6641,16.312963
2812534663494963328,,,,,20.577993
2812534732213128576,,,,,19.852552
2812534770868588288,1091.7769,4832.5933,-0.1186,4.6037,16.622059
2812534977027018880,1641.1138,5272.161,-1.3756,4.3874,16.338852
2812535080106233472,427.2014,3749.095,-1.4997,4.2104,16.47526
2812535217545186688,436.153,4361.4443,0.4908,4.6065,15.743531
2818728319868175104,1227.0471,5057.983,-0.9872,4.6915,16.93289
2818728384291798272,,,,,19.297815
2818728388587652480,1654.1068,4703.483,-0.7641,4.1883,16.393694
2818728453011274880,,,,,20.035696
2818728491666867328,1325.7279,4697.323,-0.0023,4.4331,16.449286
2818728521730752640,340.0746,3448.7468,-0.659,4.6993,18.045315
2818728521730752896,,,,,19.42869
2818728556090491392,,,,,20.326254
2818728594746087040,2974.196,5802.2417,-0.3423,3.7257,15.200618
2818728629105820672,938.1647,4487.5693,-0.9876,4.7674,17.675299
2812544391595366400,,,,,19.103008
2815922499337804416,1269.4373,4342.4746,-1.5095,4.7824,18.470263
4206211423200178304,1131.5109,4342.703,-2.8056,4.7297,18.471945
3127794952469811968,819.3358,5130.259,-1.6735,4.7463,17.31097
5387904432657124608,1281.9161,4590.1978,-1.4881,4.8503,18.182713
2812544559098407936,,,,,20.529486
5652495545032633472,1677.733,5084.4194,-1.4479,4.3961,16.653727
4206211423200180096,,,,,19.55387
2812544593458158848,,,,,19.225674
2815922499341397120,,,,,20.128115
4206211423200183552,,,,,19.326992
5387904462719243776,964.8804,3490.874,-1.2917,3.9923,18.34993
3127794952469823104,762.8608,4768.6797,-2.0833,4.8931,17.647709
5651997126960423680,,,,,20.83298
4206665590196531968,,,,,20.384005
3127464209925790720,3031.904,9188.451,-0.44,4.0029,14.45156
1827862390988117504,,,,,20.359886
2809145010879042048,,,,,19.261192
3127464209925791488,,,,,20.343233
5651997126961920384,1837.9108,5345.4697,-1.5054,4.7609,17.67085
1827862390988586112,,,,,20.60628
2809145040944183424,,,,,20.419886
4206665590198536320,900.817,5883.357,-0.4805,4.401,15.18157
3127464239987404544,865.0948,4373.101,-2.1747,5.061,18.669794
4206665620253172864,1261.7128,5002.8013,-0.6776,4.3919,16.27628
1827862390988588544,,,,,20.376669
4206338554226287232,,,,,19.23532
1827720553983463168,,,,,19.989521
5650121630708008832,1285.6599,5244.6562,-1.4419,4.7175,16.973259
4206338554226287360,,,,,20.415216
1827720553983463680,,,,,16.579206
4206338554226292096,,,,,19.6646
5650121630708016128,946.6545,3654.238,-0.6251,4.3357,18.374153
1827720553983464064,,,,,19.976912
4206338554226292224,,,,,20.622728
1827720553983464448,,,,,18.886328
4206338554226294016,,,,,19.851065
5650121665067757312,,,,,19.227787
1827720553983464576,,,,,20.118456
1827862390988590464,,,,,19.935024
1827799547020948864,,,,,20.81933
2802377688609542016,749.4082,4964.589,-0.5503,4.4394,15.179776
2802377722969280256,,,,,19.699787
5650121665067766016,644.0805,3651.216,-1.1831,4.6596,18.504608
2802377787393221376,279.457,5685.6772,-0.3167,4.4099,12.204258
5650121665067769856,,,,,20.759176
1827799547037805952,,,,,19.281244
2802377791688792832,,,,,20.660442
5650121665067770368,1940.8374,4697.831,-1.5479,4.8545,18.88163
1827799547037806336,3096.5195,9392.304,-1.213,3.9483,17.364666
1827972548315820928,,,,,20.768475
1827972548315821440,,,,,20.276031
1827720553983464704,,,,,18.645845
1827720553983465728,,,,,20.637877
1827720553983466112,,,,,20.288528
1827972548315823744,1994.016,6864.266,0.0083,4.3246,17.628439
1827720553983466880,,,,,20.51109
1827972548315824000,,,,,19.834732
1827720553983467904,,,,,20.49921
1827720553983468544,,,,,20.479015
1827720553983470720,,,,,20.177721
1827720553983471104,,,,,20.269321
4206276053864699520,,,,,20.435133
4206276053864703488,,,,,19.25736
4206276053864705536,839.5388,5075.5063,-1.0597,4.7117,17.049345
4206338554226294528,,,,,19.755056
4206338554226294656,,,,,19.763554
4206276053864706688,1993.0769,5028.069,0.1391,3.476,15.716291
4206338554226295040,,,,,19.695211
4206338554226295168,,,,,19.216393
4206276053865059072,,,,,20.573372
4206338554226295936,,,,,20.416855
4206338554226296576,,,,,19.874424
4206276083900518656,867.2269,4435.9097,-0.956,4.392,17.34711
4206338554226298112,863.3995,3835.0413,-0.9662,4.9263,18.926357
4206338554226299904,,,,,19.292814
4206338554226300672,,,,,19.554451
5652495545032634240,1940.3899,5150.5376,-1.7862,4.798,18.151558
5652495545032643456,,,,,20.339178
2815922568057277184,,,,,19.717793
5652495545032671488,,,,,19.799229
5652495579392420736,,,,,19.314196
2815922606711707904,531.7433,4728.778,-0.3244,4.6374,15.406649
5652495579392455296,1586.1511,5659.7734,-1.1826,4.6302,16.728888
5652495583685485824,,,,,19.314205
2815922636776761728,,,,,19.922861
2815922705496231168,,,,,20.285358
5652495583685490304,,,,,20.364174
2815922705496232192,,,,,19.62433
5652495613752135168,,,,,19.329823
4206211423200189056,,,,,19.34813
4206211423200189696,,,,,19.91523
4206211423200189952,,,,,19.186285
1827862390988590592,,,,,20.469082
4206211423200190848,,,,,19.583643
1827862390988592128,,,,,20.442537
4206211423200190976,,,,,19.925499
4206211423200191488,,,,,19.475641
1827862390988594432,,,,,19.915697
4206211423200199680,,,,,20.352678
4206211423200199808,,,,,19.35867
1827862390988598528,,,,,19.958359
1827862390988598656,,,,,20.78828
3127464239987416448,1139.851,5097.793,-1.8878,4.7838,17.867573
3127464239987428480,,,,,17.057146
3127464239990136064,1110.8362,4559.1216,-2.3716,4.9401,18.72924
3127464244279357824,,,,,20.071966
3127794956764007936,613.6786,4173.676,-2.4877,5.1652,18.998217
3127464244279359488,,,,,20.409607
3127464244279360640,,,,,20.151056
3127464244285526656,4559.099,10853.461,-0.9916,3.8424,15.163441
3127794956764770560,,,,,20.061468
3127464244285527168,904.5783,5959.8022,-0.5902,4.2918,14.21017
3127464274347151872,,,,,19.581814
3127794956766843776,1431.466,5284.52,-0.5947,3.5516,15.36457
3127794986829563904,,,,,19.787197
2812544730897113600,1158.9043,4453.5215,-1.5605,4.8119,18.119951
2812544735192750208,1660.6542,5252.26,-0.6596,4.6355,17.159327
2812544872631703424,474.1343,4231.403,0.3124,4.5993,16.196718
2812545044430396544,,,,,20.236738
2812545074494518912,,,,,20.511217
2802377791689605888,,,,,20.009972
2812545211933486848,,,,,20.262436
2802377821753099008,,,,,19.153152
2812545246293175040,,,,,19.891462
2812545250588815872,419.3616,5654.245,-0.4767,4.4908,13.600691
2802377959192053376,,,,,20.172716
2812545418095580160,,,,,19.52582
2802378062271201792,2008.323,4932.6787,-0.7698,4.7058,18.10008
5651997126961920768,,,,,19.527935
5651997157026779008,,,,,20.153482
5651997157026782080,,,,,19.976439
5650121665067775232,,,,,20.561373
5651997157027162880,,,,,19.876965
5650121669361700480,,,,,19.853354
5650121669361701888,,,,,19.685566
5651997161321656576,967.8024,5306.285,-0.3726,4.6528,15.874245
5650121669363243520,498.7368,5252.698,-0.3442,4.5012,14.184184
5651997191386492416,,,,,20.357723
5650121669363244416,1710.9207,4876.714,-0.5058,4.4847,17.080128
5650121699425848576,1519.6793,5861.718,-0.8636,4.5231,16.285707
5651997225746245376,1574.7513,4863.819,-1.4195,4.7999,18.063574
5650121699426392192,,,,,20.044346
5387904462719244800,1606.8745,4809.0815,-1.7676,4.8625,18.401243
5387904462719474944,,,,,20.759003
5387904467014100608,,,,,20.138601
5387904467014695552,,,,,20.81982
1827799547037806592,1137.4255,4553.576,-1.167,4.3825,17.161558
1827799547037806720,,,,,19.996517
5387904467014696832,,,,,20.492737
1827799547037806976,,,,,20.014286
5387904467016860288,1348.7855,5599.1084,-0.28,3.9883,14.893418
1827799547037861376,,,,,20.505333
1827799547037877632,,,,,20.768154
5387904497078986112,1641.9572,4812.396,-1.9358,4.8814,18.54823
1827799577075724672,705.6118,4518.5815,-1.1147,4.7961,18.250786
1827799577076217472,608.3149,4054.311,-1.3137,4.9072,18.973907
2809145045239500800,405.6328,4657.8164,-0.1199,4.5494,14.478894
2809145075303910144,309.2794,3179.354,-0.7836,4.6869,18.89348
2809145109663656576,,,,,20.664576
2809145144023397376,847.2176,3558.644,-0.9659,4.6021,18.896305
2809145212742884096,1787.3169,4611.715,-0.6143,4.7347,18.376076
2809145320116683648,,,,,19.722506
2809145384542737280,,,,,20.543747
2812545422386896128,,,,,19.98748
2809145388836882816,806.7979,5573.3784,-0.0676,4.4163,14.593408
2812545486811595008,,,,,19.782852
2809145560635575808,872.7116,5673.86,-0.1577,4.3404,14.655107
4206665620253181056,1455.3531,4785.1694,-2.1472,4.9003,18.390675
4206665620253185408,,,,,19.212427
4206665620259559168,1404.6049,4960.9214,-2.4446,4.8318,18.11655
4206665624547520256,,,,,19.386696
4206665624547521536,,,,,19.673967
4206665624547523200,,,,,17.137205
4206665624547523712,,,,,19.548525
4206665624547523968,,,,,19.431086
4206276083902095616,838.8718,3930.0193,-0.8966,4.8367,18.264725
4206665624547524608,,,,,20.034378
4206665624547524736,1461.4917,4327.1846,-0.2623,4.5064,17.661173
4206276083904015488,,,,,19.062246
4206665624547524864,,,,,19.882553
4206665624547524992,,,,,19.55335
4206211423200205696,,,,,19.424696
4206211423200206848,,,,,19.592838
4206211423200207104,,,,,19.274761
4206211423200215936,789.8396,4179.5776,-1.7983,5.0493,18.718882
4206211423200216832,,,,,19.390968
4206211423200217728,,,,,20.052778
4206211423200217856,,,,,20.06656
4206211423200221440,,,,,19.314363
4206211423200226944,,,,,19.520355
4206211423200228224,,,,,19.942917
4206211423200238976,,,,,20.043219
2802378062272946176,,,,,20.90345
2802378066566604416,3215.7852,5200.68,-0.7715,4.7161,18.785957
2802378165352163584,,,,,
2802378268429642496,1683.6307,5646.215,-1.0822,4.4318,16.156698
2802378272725033984,1431.3756,4484.1143,-0.0397,4.6401,17.782995
2802378337149113728,,,,,19.749155
2802378337149115264,393.4399,3282.8396,-1.0182,4.6311,18.844933
2802378337149115648,1328.5642,4128.049,-0.412,4.7403,18.479843
2802378371508862592,,,,,19.094759
2802378405868597248,,,,,19.356424
2802378440228337536,,,,,20.559929
2802378440228341120,,,,,20.645138
2802378444524607872,441.0645,6423.3193,-0.2093,3.958,10.984889
3127464274347154176,1088.6735,5395.8716,-2.0298,4.726,17.177769
3127464274347752576,854.2032,3731.758,-1.0252,4.3574,17.558876
3127464278639101312,,,,,20.128412
3127464278639101824,,,,,19.268751
3127464278639107584,,,,,20.287737
3127464278645266944,994.1322,6855.431,-0.3618,4.2995,13.881789
3127464308706900608,,,,,19.015669
3127464308706904192,1202.5256,5449.848,-1.5715,4.7123,16.896116
3127464308706920960,946.1396,4383.9683,-3.44,5.0749,18.844078
3127464312998832512,,,,,19.989967
3127464312998833024,,,,,19.036932
3127464312998834304,,,,,20.472654
3127464312998837248,,,,,20.025547
3127464313002640000,,,,,20.415663
4206338554226381952,761.6557,3956.1077,-1.5306,4.9201,18.766768
4206338554226382080,809.0381,3736.0688,-1.5409,4.509,18.78478
4206338554226621056,,,,,20.263575
4206338554226621312,,,,,20.187366
4206338554226622208,,,,,20.064854
4206338554226624640,,,,,19.95921
4206338554226626688,,,,,20.386229
4206338554232128000,2161.362,6309.1294,-0.0961,3.9503,16.055752
4206338584263124608,2621.5312,4727.5786,0.1205,2.9483,16.107111
1827862390988602752,,,,,20.554197
1827862390988605184,,,,,20.05953
1827862390989047808,,,,,19.384394
1827862390989053696,,,,,20.510624
1827862390989057152,,,,,20.616852
1827862390989059584,,,,,20.091024
1827862390989067904,,,,,20.66742
1827862390989068032,,,,,19.910114
1827862390989448960,,,,,20.770782
1827862390989456640,,,,,20.83466
1827972548315825536,,,,,20.124748
1827972548315825792,,,,,20.79775
1827972548315826048,,,,,19.972986
1827972548315827456,,,,,20.739716
1827972548317189376,,,,,20.829391
1827972548317190400,,,,,20.45742
1827972548317194880,,,,,20.650583
1827972548317196032,,,,,20.86908
1827972548317218432,,,,,19.917744
1827972548317947136,,,,,20.571398
1827972548317947520,,,,,20.017632
2812546762416723328,,,,,20.750408
2812546762417302528,241.4992,5712.5464,-0.0771,4.2293,11.382987
1827972548317948672,,,,,20.682465
5387904497078989952,,,,,19.826286
5387904497078992000,1954.471,5371.81,-0.6722,4.3957,16.898312
5387904497078992896,,,,,20.402502
5387904497079216384,,,,,20.73413
5387904497081248512,,,,,20.111132
5387904501373802880,,,,,20.172644
5387904501374430848,,,,,20.50715
5387904501376600320,1148.0079,4769.355,-1.3088,4.7859,17.754143
5387904501376600448,1627.9778,5331.3467,-0.659,4.6254,17.338156
5387904501377814784,,,,,20.043913
5387904531438725120,,,,,19.986094
5387904531438726784,,,,,19.937908
5387904531438730240,,,,,19.75109
5387904535736340992,,,,,12.602315
2812545521171101312,2153.629,5051.279,-1.0615,4.7481,18.249763
2812545555530849664,,,,,20.090584
2812545555530852096,1829.3314,4661.431,-1.468,4.8461,18.779112
2812545594185556352,,,,,15.214914
2812545624250326016,,,,,20.798712
2812545662905868416,,,,,19.653671
2812545796049022208,446.7215,3453.8152,-0.8834,4.5915,18.258875
2812545834703787264,,,,,20.67733
2812545903423854336,1578.9108,5082.2847,-1.2988,4.611,17.253218
2812545903423855872,,,,,20.304333
2812546002207475712,982.3622,3835.5718,-0.6756,4.8534,18.845325
2812546070926944640,360.7896,3340.4055,-0.8264,4.6274,18.536566
2812546070928344960,,,,,19.458853
2809145590699836800,,,,,19.386763
2809145590699837824,,,,,18.994762
2809145663714066944,1989.724,4980.624,-0.5084,4.5188,17.401596
2809145728138966144,1908.2661,5375.89,-0.8455,4.6936,17.451836
2809145762498534272,315.3618,3272.3315,-1.1263,4.6347,18.769758
2809145762498697472,,,,,20.622705
2809145796858275200,,,,,19.526878
2809145835513481856,1441.1954,5011.474,-0.8285,4.5652,16.9463
2809145938592695296,377.4575,4509.695,0.4743,4.6113,14.923874
2809146037376444544,745.722,3794.641,-0.8452,4.9089,18.588161
2809146071736185472,,,,,19.993372
2809146071736185856,,,,,19.629234
2809146106096089472,,,,,19.312243
1827799577076217984,662.0894,4440.2217,-0.509,4.1463,17.974863
1827799577076552064,,,,,19.796602
1827799577078795392,,,,,20.537462
1827799577078796672,638.5425,4943.435,-1.4531,4.7589,18.354559
1827799577078796928,,,,,19.455683
1827799577078798592,,,,,19.36894
1827799577078798976,,,,,19.164358
1827799577078799488,,,,,19.253336
1827799577078800000,,,,,19.292423
1827799581375955968,,,,,20.384068
1827799581375960960,,,,,20.309235
1827799581375961856,,,,,20.394722
1827799581375963520,,,,,19.96904
1827799581375973632,,,,,20.399023
4206276083904016640,940.4568,3903.5007,-0.6542,4.378,17.670473
4206276083906295424,,,,,20.141663
4206276083906297088,,,,,19.008066
4206276083914834816,693.2371,3902.4702,-1.3048,5.0151,18.802929
4206276088202299264,,,,,20.412077
4206276088202310272,815.6817,3584.6199,-1.0475,4.4604,18.604532
4206276088202313728,,,,,19.92738
4206276088202315776,,,,,19.903782
4206276088202318336,,,,,18.514101
4206276088202318592,703.3895,3831.9456,-1.1948,5.0259,18.968908
4206276088202318720,,,,,19.303864
4206276088202328320,,,,,19.084644
2818728659169705984,1697.1262,4497.0444,-1.0061,4.7992,18.71259
2818728727889184384,,,,,19.7593
2818728762248922496,2393.2039,5423.4463,-0.9646,4.6655,17.856297
2818728800904511616,,,,,19.683064
2818728830968400256,,,,,20.52778
2818728865328139392,,,,,20.611872
2818728899687965824,,,,,20.079443
2818728899687966464,270.0743,3334.6084,-0.3994,4.8773,18.308222
2818728934047706112,2248.6816,5063.2446,-1.5087,4.776,18.493511
2818728938343433856,799.8209,4960.8643,-1,4.3423,14.95049
2818729037126921600,,,,,20.620497
2818729037126922880,,,,,20.254873
1827720553984764416,,,,,19.254986
1827720553984766592,,,,,20.566578
1827720553984770688,,,,,20.002657
1827720553984773248,,,,,19.367117
1827720553984775424,,,,,19.811863
1827720553984775936,,,,,20.681719
1827720553984779008,,,,,20.6425
1827720553985128320,,,,,20.85833
1827720553985288064,,,,,20.752562
3127794986829575040,634.4244,4211.7134,-2.1945,5.1165,18.724527
3127794986829579008,714.6754,4234.247,-2.0816,5.0898,18.810701
3127794986829602432,880.3965,4469.854,-3.0158,4.9993,18.43086
3127794991123733632,,,,,20.023878
3127794991123742336,,,,,20.190626
3127794991126580736,684.8622,5678.7866,-0.083,4.2942,13.423434
3127794991126841472,586.1618,3556.443,-1.4612,4.6041,18.837881
3127795021189213952,828.2053,4334.9575,-2.464,4.6716,18.023
3127795025486350592,,,,,19.113955
3127795025486352000,,,,,19.19514
3127795055548951552,,,,,19.664742
3127795055548956544,807.6314,5234.376,-1.8052,4.7361,17.2195
5650121699427474304,,,,,19.032549
5650121703722993536,3355.9795,4719.812,0.3133,3.0877,14.991663
5650121733785591296,,,,,19.022894
5650121768145328128,1270.5723,4213.4985,0.0038,4.5332,18.182062
5650121772442471168,1389.6272,4615.8564,-1.5624,4.8674,18.359043
5650121802505073664,,,,,19.365387
5650121802505075968,,,,,19.45025
5650121802505723904,,,,,19.73535
5650121806801511424,,,,,20.70584
5650121806802205056,1727.9672,5060.949,-1.5545,4.7736,17.98308
5650121836866472832,,,,,19.854876
5650121836868370432,,,,,20.147913
5650121841160396672,,,,,20.081476
1827862425348814336,,,,,20.268085
4206665624547525120,,,,,19.264221
4206665624558274048,786.4872,5235.319,-0.8375,4.6565,16.196133
4206665624558274176,1147.1555,5700.1035,-1.3616,4.615,16.75322
4206665624558274304,1232.364,5754.396,-0.5921,4.4971,16.143147
4206665624558274816,951.8752,4935.956,-1.4341,4.7724,17.138268
4206665624560757248,,,,,17.09268
4206665654612924544,1049.7445,4452.649,-1.0811,4.805,17.749462
4206665654614807552,893.1348,4027.7056,-1.3223,4.6826,18.003752
4206665654614821504,,,,,19.617432
4206665654614821632,1506.7195,4487.631,-1.5184,4.8873,18.764475
4206665654614831232,567.0933,3550.9258,-0.7797,4.6636,18.819319
4206665654614833152,1185.7756,4396.5205,-2.2326,4.6989,18.297321
4206665654614845824,,,,,19.107666
4206665654617978112,,,,,19.39838
5651997260105985152,1890.5273,5198.1514,-1.7101,4.7496,17.936699
5651997294465731200,,,,,19.513283
5651997294465734016,,,,,19.119114
5651997298759097344,,,,,19.95064
5651997298760602624,770.5127,5614.1777,0.0311,4.3022,14.196824
5651997298760603008,1252.6357,4912.958,-0.1136,3.3669,13.584474
5651997328825467904,2921.5566,5775.6704,-1.956,4.6763,18.079668
5651997328825472896,,,,,19.516848
5651997333120338688,1277.606,5251.029,-0.3716,4.5591,16.357466
5651997363185213312,1882.6539,4800.335,-2.3128,4.9141,18.969685
5651997363185217408,2425.0054,4998.3403,-1.7379,4.7996,18.849241
5651997363185217536,,,,,20.45127
5651997363185218816,1442.2339,4606.4014,-1.4664,4.8554,18.422667
2815922778511043584,,,,,20.376472
2815922842935200000,1284.8745,5560.421,-0.9017,4.5966,16.372746
2815922877294946688,956.3588,3922.2966,-0.8357,4.8601,18.61077
2815922911654689920,1378.0397,3395.9556,-0.1497,4.1379,18.897789
2815922915949353088,1157.7291,5154.84,-1.1658,4.2635,15.266599
2815923014733868544,,,,,18.70314
2815923049093615104,,,,,19.711586
2815923053388297856,1162.7993,4939.125,-0.3907,4.4426,15.981834
2815923053388298368,416.232,5257.184,-0.6543,4.5132,13.736907
2815923083455411200,,,,,20.678076
2815923152172835840,1786.0192,4946.367,-1.1965,4.7691,18.075735
2815923186532577152,2375.5537,5844.999,-1.7255,4.6181,17.445793
5389605475926288000,1840.6562,5218.1226,-3.3321,4.7635,17.978426
5652495613752156416,1785.6996,4851.9165,-1.3524,4.799,18.366356
5652495613752171904,537.9808,4045.207,0.2424,4.6563,17.112865
5652495618045245824,,,,,20.818108
5652495618045248128,,,,,20.225374
5652495648111932160,1597.5739,5262.5317,-0.6994,4.5807,16.896545
5652495648111939840,,,,,20.57473
5652495648111973504,,,,,19.024172
5652495682471687936,966.648,4683.3105,-0.3158,4.5917,16.689423
5652495682471688960,2440.831,5108.753,-1.6594,4.7974,18.682459
5652495682471695104,1853.2666,5456.1436,-1.2375,4.6815,17.382156
5652495686764689536,,,,,20.449793
5652495686764689920,,,,,20.347113
5652495686764695296,,,,,20.559795
3127464343066615808,1250.7358,5682.529,-1.6109,4.6359,16.633192
3127464343066619776,,,,,19.04416
3127464343066627072,982.7107,5141.9604,-0.4854,4.6394,16.925528
3127464343067007104,,,,,19.36282
3127464347358602112,,,,,20.663359
3127464347358603648,,,,,20.343601
3127464347358606080,,,,,19.711185
3127464347358610304,,,,,19.96264
3127464347364750080,2377.315,5823.076,-0.1279,3.2464,14.171277
3127464347364751744,1298.7024,4695.8174,-0.2492,4.5904,17.323584
3127464377426361344,966.8035,4388.7144,-3.0494,5.0719,18.881258
3127464377426365824,1219.4701,5276.5044,-2.8925,4.7804,17.544924
2812546109582284416,256.8202,4007.012,0.2434,4.6702,15.435194
2812546139646426880,,,,,19.347214
2812546380164520320,307.3237,3468.08,-0.0987,4.814,17.585112
2812546414524259712,870.9628,4068.4224,-1.3646,4.9541,18.621958
2812546448884267136,,,,,19.5203
2812546453179657984,818.6133,5504.5967,-0.6382,4.2162,14.055695
2812546487539396608,733.3767,5641.341,-0.0327,4.1526,13.76353
2812546586322969216,,,,,17.932457
2812546586322970496,,,,,19.430285
2812546624978349440,1760.5259,4566.3706,-0.4776,4.6885,18.241508
2812546659338087680,1067.6351,5092.705,-0.75,4.4031,15.56924
2812546758121660032,,,,,19.322351
2812546758125272320,,,,,20.726538
4206338584263487232,585.4131,3540.6072,-1.6313,4.4957,18.931389
4206338584268940544,,,,,17.395876
4206338584268940672,628.8327,3563.956,-1.0246,4.4925,18.763878
4206338584270561152,,,,,19.661404
4206338584270562048,,,,,20.057474
4206338584270563072,,,,,19.494299
4206338588585923584,,,,,18.298939
4206338588585923712,906.0683,4616.505,-2.7745,4.4729,17.37578
4206338588585923968,,,,,19.566526
4206338588585924096,,,,,19.804075
4206338588585924224,,,,,20.205427
4206338588585924352,,,,,19.930864
4206211423212132992,2116.8904,4930.074,0.0732,3.5226,15.826848
4206211423212135808,,,,,19.036789
4206211423212136576,1025.8556,5000.761,-0.7614,4.6711,16.95911
4206211423212139136,,,,,19.389082
4206211423212140032,,,,,19.86753
4206211423212145152,2093.0923,5086.371,-0.3822,3.4931,15.87933
4206211423212146560,,,,,18.285036
4206211423212155264,1264.7717,5000.9697,-0.4009,4.1823,16.50026
4206211423212156416,1180.1769,4443.16,-1.4361,4.8764,18.298643
4206831616452683392,1283.905,4445.788,-1.6549,4.9146,18.62592
2802378581962678016,2664.107,5202.3794,-0.1,3.4704,14.675251
2802378646386774144,636.8314,3552.08,-1.0759,4.4227,18.117138
2802378715106258304,1183.4799,3615.542,-0.7385,4.359,18.723286
